actual_label,model_RF,model_LR
1,0.520466308,0.516871081
0,0.317018043,0.290307391
1,0.430453202,0.575441546
0,0.592864162,0.869389382
1,0.448335285,0.416038579
0,0.53715043,0.526700787
1,0.627303711,0.69304674
0,0.56069958,0.677897945
1,0.541658354,0.62355823
0,0.578591659,0.664758598
0,0.400346076,0.50496226
1,0.538037728,0.573596839
0,0.448438263,0.435865399
0,0.381953672,0.318041351
0,0.509500222,0.510878604
0,0.35850951,0.350906104
1,0.512739535,0.458042909
1,0.573419767,0.71803297
1,0.765954522,0.923734271
1,0.663369459,0.611960412
1,0.645418393,0.708868135
1,0.633881956,0.750815107
0,0.472111828,0.541784297
0,0.470842397,0.452931281
0,0.451448251,0.433272341
0,0.350713994,0.335885675
1,0.678284638,0.727639276
1,0.579359169,0.482915578
0,0.467579097,0.463299024
1,0.46406013,0.35329663
1,0.661881026,0.600122901
1,0.698607051,0.738518086
1,0.430054069,0.340481523
0,0.372380957,0.35332969
0,0.65792196,0.733507637
1,0.528558442,0.513778157
0,0.3452212,0.401601041
0,0.514425289,0.473511654
1,0.517301523,0.477823651
1,0.563602709,0.434769536
0,0.482542156,0.420361073
1,0.433899306,0.432612145
0,0.409070331,0.352898232
1,0.564651454,0.69586794
0,0.619469736,0.554315374
0,0.419686213,0.355259828
0,0.313768771,0.314488322
0,0.396091482,0.408632117
0,0.475766794,0.528478194
0,0.378910956,0.379556347
1,0.650531729,0.759577841
1,0.45033517,0.400378138
0,0.530957781,0.521144026
1,0.592020813,0.591967412
0,0.294060573,0.334340888
0,0.622471198,0.758996742
1,0.536541251,0.430615482
1,0.509036621,0.432308765
0,0.315344391,0.410002791
0,0.51578939,0.526193473
1,0.571373612,0.490769019
1,0.593245592,0.619399607
1,0.665460521,0.401442865
0,0.566996935,0.540852337
1,0.580381031,0.504785851
1,0.43862985,0.310319398
1,0.685125398,0.923600262
1,0.506753308,0.376218239
0,0.335994051,0.294231581
0,0.356872809,0.338316241
0,0.316610606,0.529073132
0,0.435861065,0.381463491
0,0.508912794,0.498253158
0,0.437544881,0.402697609
0,0.482732091,0.332932065
0,0.395691003,0.381396223
1,0.66893499,0.513000618
1,0.823546714,0.903337744
1,0.569878181,0.631651777
0,0.48477555,0.577889775
1,0.609705026,0.647335931
1,0.418025278,0.377444618
0,0.609579433,0.609778966
0,0.345601506,0.291238811
1,0.425999637,0.380176268
0,0.358452572,0.377221254
0,0.408575688,0.396273323
1,0.637482426,0.640169594
1,0.51355949,0.454226695
1,0.564395027,0.491358989
0,0.308507628,0.336050305
1,0.476913167,0.394062487
1,0.545780999,0.721448818
1,0.505056883,0.463400177
0,0.556333778,0.555518328
1,0.424448112,0.351982041
1,0.466420566,0.434444789
0,0.411495595,0.384531376
0,0.397702799,0.414128019
1,0.590006748,0.564760212
1,0.584032327,0.617254491
1,0.664713317,0.68916678
0,0.468465793,0.467990069
1,0.450456374,0.305561971
0,0.540932869,0.565142973
1,0.453877545,0.455485023
0,0.439968687,0.378555922
0,0.353103897,0.435263566
1,0.432109924,0.370047838
0,0.368064918,0.453379196
0,0.384557406,0.475747661
1,0.667453144,0.450910816
1,0.528506357,0.455233677
0,0.372036065,0.346649043
0,0.482394262,0.454389767
0,0.444798853,0.418538872
1,0.430775881,0.413652483
1,0.478421228,0.299048888
1,0.401218709,0.372319867
0,0.425092401,0.402273821
0,0.447755376,0.464798394
1,0.48487869,0.459161759
0,0.339826598,0.345088687
1,0.591249268,0.597732719
1,0.449285775,0.379973396
1,0.469926864,0.382922455
0,0.452252762,0.435247301
1,0.545605735,0.55251717
0,0.418312312,0.358858834
1,0.487650999,0.360507344
1,0.362009596,0.554960567
0,0.493326891,0.455500079
1,0.494893855,0.496739504
1,0.703923857,0.584543075
0,0.385490237,0.400770718
1,0.685741323,0.99457427
0,0.439601572,0.439583367
1,0.543422798,0.596040922
0,0.4923771,0.446811946
0,0.628694913,0.59306058
0,0.373177124,0.336809823
1,0.518710422,0.396633177
0,0.583750691,0.605641556
1,0.612609064,0.545050628
0,0.578168525,0.774687735
1,0.700017987,0.750878348
0,0.259368233,0.36777315
0,0.412413916,0.382593069
0,0.38023956,0.361049789
0,0.557814669,0.589633967
1,0.592730824,0.600286583
1,0.440818729,0.444988436
1,0.574214408,0.658486514
0,0.463585293,0.456594513
0,0.563262224,0.608840524
0,0.506705612,0.506332822
0,0.419796238,0.409026074
1,0.577823604,0.61469399
0,0.442750573,0.465265986
1,0.453989987,0.422792562
0,0.380263187,0.455930109
1,0.433462248,0.417466023
1,0.681116138,0.609399349
1,0.456374939,0.497589635
0,0.381781417,0.368519393
0,0.491034539,0.498566444
0,0.443321157,0.427862446
0,0.432091653,0.36169649
0,0.448201339,0.439310283
1,0.495113023,0.355647153
1,0.623991769,0.693671524
1,0.451762642,0.436463886
1,0.654805016,0.682191043
0,0.531273562,0.50413679
1,0.641586385,0.881145406
0,0.333373366,0.24874272
0,0.440667199,0.373185703
0,0.611793412,0.620170391
0,0.448518427,0.46645604
1,0.467582874,0.514309345
0,0.435692927,0.398685499
0,0.457723546,0.396018113
0,0.638620423,0.652641952
1,0.604795865,0.545992215
1,0.512556605,0.555223702
1,0.537814516,0.504046231
0,0.445143614,0.378273817
0,0.42360256,0.32551342
1,0.528942606,0.588653534
0,0.4910268,0.668111019
1,0.531508125,0.485022375
1,0.527034425,0.424151068
0,0.43937194,0.380394926
1,0.619919125,0.562717213
0,0.508102472,0.437300111
0,0.462849291,0.486906679
0,0.432339437,0.603415148
1,0.733594328,0.751886152
1,0.599731951,0.381147529
0,0.56000807,0.481709555
0,0.47154854,0.370887869
1,0.487361146,0.448095574
1,0.6031152,0.525535124
1,0.467209006,0.508761522
1,0.483711025,0.475111933
0,0.475113849,0.500208144
0,0.441528075,0.385523338
1,0.431741801,0.451661964
1,0.699977626,0.587380202
0,0.468556534,0.568598887
0,0.358125409,0.396633997
0,0.527699172,0.517962341
1,0.679513833,0.692932127
0,0.454779105,0.328561222
0,0.455198317,0.387069549
1,0.567762032,0.561155699
0,0.482729571,0.497243683
0,0.364602413,0.37690425
1,0.374859859,0.302323197
1,0.416126546,0.372251446
1,0.491730313,0.60188073
0,0.411330701,0.34355969
0,0.290428815,0.307326605
1,0.548711748,0.570814545
1,0.37309394,0.358243172
1,0.391330948,0.384283894
1,0.66554584,0.753812076
0,0.424196263,0.380629438
1,0.674853766,0.522812072
1,0.526976652,0.527425082
1,0.593304531,0.62693229
0,0.521710316,0.633289502
1,0.524400287,0.462020498
0,0.417596496,0.432998605
1,0.33292546,0.293293811
0,0.41491626,0.453685407
0,0.407587069,0.393965527
0,0.533591477,0.661785424
0,0.423597831,0.392032413
0,0.415183463,0.439416527
0,0.527456279,0.452507542
0,0.503586707,0.483887359
1,0.424399824,0.391022157
0,0.531644094,0.57472695
1,0.4807011,0.462566619
0,0.422699899,0.453672944
0,0.542252824,0.447295065
0,0.478328138,0.416943331
1,0.693077025,0.516526718
1,0.614639116,0.592745443
0,0.370798618,0.379156943
0,0.419117106,0.477096898
1,0.46097329,0.413701715
1,0.435640312,0.379188733
0,0.544771226,0.600206843
0,0.422017923,0.366645953
0,0.66393011,0.682555206
1,0.572365851,0.523156326
0,0.414762146,0.317574566
1,0.590549,0.622032144
0,0.47097653,0.506484927
0,0.491362422,0.414028426
0,0.572813532,0.549618373
1,0.370950698,0.402900571
0,0.429758982,0.36846391
1,0.561251834,0.587119374
0,0.378102132,0.359699297
1,0.551624486,0.564184022
0,0.464035375,0.485231236
0,0.537112552,0.507346558
1,0.625347301,0.697892377
0,0.404682134,0.521913712
0,0.427434814,0.378374587
0,0.444821583,0.389286633
1,0.511927549,0.439515336
0,0.461722097,0.382420169
0,0.395999798,0.401183015
1,0.456786563,0.42123137
1,0.428749607,0.413544065
0,0.603995355,0.622725265
0,0.360934642,0.77810368
1,0.309921869,0.337318267
1,0.468786858,0.435177904
1,0.510030146,0.506754276
1,0.474059532,0.724105257
0,0.467432896,0.366328966
1,0.47597488,0.528126005
1,0.444425524,0.429696269
0,0.390166412,0.538886263
0,0.54924478,0.595530515
1,0.518416892,0.445379636
0,0.481926958,0.502934954
0,0.492216619,0.416529609
0,0.358065006,0.409044037
1,0.715378479,0.872595544
1,0.531618511,0.513125712
0,0.352745589,0.306861953
0,0.508101998,0.439666593
1,0.453934618,0.514716847
1,0.443400218,0.503648424
0,0.438153619,0.500602285
0,0.346582452,0.436466976
0,0.402369125,0.38326783
1,0.497486916,0.455481201
1,0.446314482,0.298908355
1,0.433298563,0.362154186
0,0.47884614,0.488436825
1,0.400563284,0.378634693
1,0.655752031,0.663931451
1,0.441327987,0.39554296
0,0.521482323,0.456134656
0,0.535399098,0.513153156
1,0.356797587,0.315386981
1,0.488982973,0.416596211
1,0.547903015,0.400387538
0,0.480212322,0.607929352
1,0.53357253,0.562031442
1,0.627128845,0.53187089
1,0.472978756,0.505732295
1,0.662533257,0.569864731
1,0.434354937,0.405828555
0,0.509446815,0.676857238
1,0.405750022,0.385606748
1,0.52616417,0.460302747
1,0.53616283,0.59365493
1,0.605957633,0.410644097
0,0.379212205,0.279420157
0,0.527342297,0.516303779
1,0.629584378,0.796739046
0,0.467883871,0.497945802
0,0.47198946,0.714930625
1,0.416981166,0.382228831
0,0.480651161,0.377443103
1,0.692395673,0.756417126
1,0.661363456,0.665665491
1,0.621868409,0.696362792
1,0.433580636,0.488750867
0,0.474917926,0.458835795
0,0.514646542,0.451949268
1,0.532373358,0.391817078
1,0.666594544,0.764937725
0,0.401206134,0.358301036
1,0.491425015,0.589464241
0,0.484868286,0.356840853
1,0.471200746,0.4364741
0,0.39310838,0.313195787
1,0.482208671,0.396268088
1,0.688632485,0.984514015
1,0.429377243,0.350615566
0,0.49395108,0.531615775
0,0.421603717,0.487313106
1,0.723255234,0.84076489
1,0.425767843,0.575995763
0,0.53116994,0.473570402
0,0.44231211,0.422680713
1,0.506201015,0.449757853
1,0.51471438,0.491647221
1,0.410669356,0.393039761
0,0.383943948,0.378174993
1,0.549427185,0.55296323
1,0.555232154,0.424861893
1,0.638813839,0.497478128
1,0.437012336,0.522791455
1,0.607681941,0.959892597
1,0.504640428,0.526137562
0,0.425171243,0.384832919
0,0.475309437,0.543038517
0,0.555063874,0.65944554
1,0.575098572,0.644750191
0,0.484882135,0.763178361
1,0.66263884,0.710539643
1,0.547839992,0.457101749
1,0.624101212,0.747692444
1,0.460552523,0.421132468
1,0.608936057,0.750031718
1,0.445325604,0.40432754
0,0.580067885,0.535813537
1,0.588494166,0.539924933
0,0.485189426,0.448958189
0,0.303339793,0.33985868
1,0.533683802,0.56941739
0,0.371062776,0.301832361
1,0.60615906,0.64539188
1,0.565902011,0.638114539
1,0.451116915,0.562141713
0,0.536588322,0.68458899
1,0.567213956,0.639738873
1,0.498145586,0.456693547
0,0.289751696,0.343433321
1,0.644120254,0.526391309
1,0.515942801,0.433894102
1,0.515364851,0.456305625
0,0.374327489,0.364011929
1,0.513219315,0.999145104
0,0.457371861,0.384229209
0,0.451341013,0.427347586
0,0.382796979,0.467729075
1,0.569939793,0.704570407
0,0.421092934,0.43361809
1,0.596140967,0.454585794
1,0.430217845,0.367528278
0,0.40267725,0.367866933
1,0.627319644,0.68682556
0,0.535893834,0.465743493
0,0.492116146,0.476842368
1,0.480063346,0.562790795
1,0.532222318,0.576127772
1,0.592102155,0.519902649
1,0.45489571,0.455954735
1,0.593243041,0.641935604
1,0.435737451,0.394254524
0,0.395422608,0.323733591
1,0.725295797,0.798282089
1,0.638756919,0.754844046
0,0.437005245,0.436922133
1,0.554194254,0.999589071
0,0.415528244,0.352040719
1,0.593487525,0.504495876
1,0.625921663,0.720324138
0,0.457193453,0.375595932
1,0.424161471,0.335553968
1,0.684050146,0.73361927
1,0.63867661,0.589515592
1,0.499495339,0.457951127
1,0.437634451,0.504170619
0,0.515016575,0.494843727
0,0.464672896,0.616889169
1,0.541421402,0.595982378
0,0.472471143,0.439517151
0,0.768792731,0.987062106
1,0.534982893,0.517776998
1,0.584187816,0.568766678
1,0.425536737,0.329792309
1,0.45319519,0.425046651
1,0.603623846,0.489730592
1,0.698458923,0.712183685
0,0.347745535,0.324127988
0,0.353103897,0.430456456
1,0.568234858,0.422941387
1,0.516371256,0.577116562
1,0.425850167,0.265274373
0,0.648668579,0.570534829
0,0.570997944,0.451105539
0,0.489939636,0.498550613
0,0.429224282,0.467197887
0,0.614672325,0.713393063
1,0.631031565,0.506486516
1,0.623064809,0.687595358
0,0.525438768,0.536606021
1,0.511283567,0.502688621
1,0.4389641,0.389736356
0,0.539974351,0.545295976
0,0.485111126,0.614958161
0,0.370044841,0.364962361
1,0.331176888,0.354949665
0,0.600231815,0.738279475
0,0.431384549,0.427664741
1,0.480157632,0.518495983
0,0.452225325,0.454883643
0,0.424482775,0.489575318
0,0.390938314,0.426447358
1,0.681662874,0.557057569
0,0.386655194,0.364816888
1,0.511320465,0.65467547
1,0.43150915,0.515077772
1,0.666986071,0.554308136
0,0.391390652,0.317333063
0,0.402811375,0.620869754
1,0.404777425,0.426005947
1,0.675995266,0.537562438
1,0.378805901,0.32522782
1,0.52129468,0.492868625
0,0.412411426,0.37932034
1,0.582213601,0.679846024
1,0.491387847,0.460392589
1,0.631388957,0.660893579
1,0.606655048,0.468195985
1,0.54007996,0.479777136
0,0.557364284,0.675986488
0,0.412602796,0.411173383
0,0.499366612,0.498306747
1,0.490548086,0.50620352
1,0.373514408,0.350591167
1,0.531903979,0.608675762
1,0.557297228,0.550503854
0,0.514462889,0.483453979
0,0.445456849,0.748261227
0,0.385111582,0.470962251
1,0.463243613,0.431698715
1,0.544548565,0.458409606
0,0.472425734,0.498042585
0,0.558262162,0.502231005
0,0.421355217,0.447751186
1,0.557127973,0.56064402
0,0.36183637,0.297426448
0,0.502936515,0.503129366
1,0.626347905,0.695590076
1,0.399126829,0.275043475
0,0.232143501,0.31222408
1,0.593323137,0.616890233
1,0.459878721,0.512893547
1,0.524119781,0.488124074
0,0.411994303,0.415444706
0,0.326532651,0.31364839
0,0.324469369,0.29421213
1,0.704513457,0.453401311
1,0.402771649,0.402420051
1,0.551114719,0.497428538
1,0.594665533,0.541696914
1,0.586025481,0.571755535
1,0.636686772,0.591691407
0,0.464796118,0.457242223
0,0.428167223,0.418389123
0,0.518135774,0.600604369
0,0.414826875,0.448792925
0,0.389593828,0.383501074
1,0.328137939,0.311737406
0,0.477697631,0.551513223
0,0.48492034,0.496143283
1,0.501366247,0.447053033
1,0.649666793,0.572084495
0,0.49020523,0.358107559
1,0.747656408,0.761033807
1,0.548741719,0.512859918
0,0.420640066,0.361260018
1,0.498424775,0.44657258
1,0.513598128,0.410930736
1,0.739695432,0.633987005
0,0.458413389,0.406193081
1,0.643846509,0.768531086
1,0.490361336,0.569917984
1,0.425368939,0.60904969
0,0.427044372,0.560725853
1,0.509668404,0.63369499
0,0.45790989,0.432911748
1,0.680861247,0.580142352
1,0.589455908,0.534249376
1,0.541981185,0.493036081
0,0.465389855,0.450757358
0,0.370514042,0.390059858
0,0.496958034,0.382726864
1,0.636904221,0.839350591
0,0.470598713,0.401109331
0,0.495645586,0.471556702
1,0.593594531,0.644632155
0,0.484028422,0.558085294
1,0.544872304,0.407285042
0,0.46548603,0.450244051
1,0.440287346,0.308448766
1,0.380996386,0.264279121
1,0.503757956,0.540016448
0,0.609262376,0.538453957
0,0.515780643,0.502280375
1,0.612690234,0.403547584
1,0.401596204,0.378428626
1,0.572593118,0.535356224
1,0.538129086,0.652739837
0,0.441900953,0.368874963
1,0.498485841,0.413031371
0,0.590351146,0.608556928
0,0.421477654,0.287353057
0,0.402402923,0.701463491
0,0.427297335,0.404601637
1,0.533282954,0.434528103
0,0.61095231,0.723352369
1,0.505775951,0.568798725
0,0.354486796,0.427184713
0,0.451055818,0.531122903
0,0.648817926,0.81555121
1,0.506272691,0.522479992
1,0.516640649,0.480901615
1,0.452713997,0.389548535
1,0.625906325,0.481892069
1,0.413113282,0.42223098
1,0.512756729,0.507129609
1,0.467692324,0.384053012
1,0.66447391,0.755582426
0,0.440331296,0.48843843
0,0.574458291,0.66274491
1,0.476058694,0.583153935
0,0.402012321,0.373467607
0,0.4193961,0.423047427
1,0.566438263,0.560379217
0,0.500162019,0.644576603
0,0.521519316,0.451606196
1,0.417191091,0.424208156
0,0.622694501,0.504880588
1,0.3750379,0.377607087
0,0.389932427,0.338730928
1,0.376834079,0.356400838
0,0.412696134,0.358379718
1,0.498323277,0.588040463
1,0.639843154,0.518343328
1,0.46156161,0.454437775
0,0.532655994,0.568136824
0,0.380195601,0.311096528
0,0.437899713,0.405986303
1,0.569371694,0.594751315
1,0.553907284,0.638421941
1,0.475967822,0.379733887
1,0.418716289,0.425237557
1,0.35793477,0.34396929
0,0.469050555,0.45942166
0,0.488078193,0.545930548
1,0.553615358,0.572420781
0,0.650300243,0.653338093
1,0.66393011,0.653982924
0,0.457371861,0.393047181
1,0.514223652,0.479336012
0,0.38084339,0.325809183
1,0.500798912,0.391961572
1,0.631164169,0.485382662
1,0.480361967,0.390114758
0,0.440273311,0.387943229
1,0.479102006,0.421712436
0,0.478357681,0.387072096
0,0.510045594,0.523364612
1,0.557418925,0.745646073
1,0.412524204,0.344179492
1,0.708755663,0.697538914
0,0.567466618,0.503587027
1,0.512912318,0.52032675
0,0.527747199,0.552394035
1,0.476724618,0.350263048
0,0.587736662,0.827646516
1,0.53605246,0.573305882
0,0.405442814,0.487012605
1,0.606546996,0.586784356
0,0.599866894,0.70393061
1,0.658166361,0.778529408
1,0.606939981,0.547133902
0,0.530270176,0.422262943
0,0.40105359,0.407999638
1,0.412001092,0.406374004
1,0.524943558,0.338001677
1,0.583152233,0.417352496
0,0.392334429,0.335016242
1,0.42552563,0.411036721
0,0.451145302,0.413522697
0,0.476489696,0.502722359
1,0.61464234,0.65542977
0,0.41109914,0.257265435
1,0.541775208,0.489201911
1,0.611990369,0.636966262
0,0.3841888,0.374142642
0,0.440046508,0.391363277
0,0.43139035,0.374847298
1,0.542568599,0.568993966
1,0.500982735,0.322248353
0,0.404491355,0.350382861
0,0.421442959,0.43354542
1,0.573553993,0.700011261
1,0.500136,0.456333485
0,0.521347477,0.560396809
0,0.518000084,0.507868943
1,0.5557727,0.573971313
0,0.486406622,0.52470787
0,0.412696134,0.367798642
1,0.650908022,0.662577755
1,0.457371861,0.400145063
1,0.517646936,0.369331556
0,0.569354389,0.586929767
0,0.42628812,0.671490154
1,0.572661482,0.53743867
1,0.703208683,0.56555799
1,0.50662831,0.654003031
0,0.382259852,0.467263492
0,0.380377931,0.351627288
1,0.635181049,0.668098312
0,0.264477774,0.29020627
1,0.580219922,0.44085875
1,0.5351423,0.485462636
0,0.317233912,0.334483037
0,0.42154165,0.370370808
1,0.619590545,0.499892865
1,0.379274691,0.300079902
1,0.737871994,0.816824493
0,0.383375497,0.32801299
0,0.428167999,0.378718562
0,0.534278665,0.568563372
1,0.616694839,0.778506904
0,0.346475776,0.339784832
1,0.406676483,0.509394482
1,0.400536078,0.320516217
0,0.315277352,0.282630529
0,0.455676702,0.440321188
1,0.490754297,0.552057762
1,0.454009776,0.49939703
1,0.500432177,0.48012664
0,0.396353729,0.355361776
1,0.621299759,0.509707592
0,0.438835566,0.430538501
0,0.526563076,0.491589259
0,0.443661197,0.470504622
0,0.324799151,0.289318474
1,0.589760298,0.55798554
1,0.571594971,0.609610097
1,0.570633546,0.527571493
0,0.479797504,0.528257139
1,0.65621026,0.670210046
1,0.494320659,0.613683327
0,0.299430102,0.289627827
0,0.402131768,0.339298118
1,0.438666514,0.495676672
0,0.423019927,0.424619313
0,0.529727821,0.52164474
0,0.530312265,0.617853395
0,0.518230452,0.425623027
1,0.581633694,0.576706613
0,0.65878122,0.780055279
0,0.405065054,0.415144369
1,0.650938454,0.766835799
0,0.385109697,0.369301145
0,0.42824469,0.529435144
1,0.64699745,0.611639151
0,0.443261245,0.547383452
1,0.425631862,0.390724498
0,0.452557673,0.372441313
0,0.360291254,0.329171614
1,0.47834191,0.412570831
0,0.414605565,0.409657217
1,0.441578676,0.595732873
0,0.564192904,0.549872237
0,0.570766649,0.502854839
1,0.436377436,0.359859242
1,0.437012336,0.454355329
0,0.646840621,0.712258819
0,0.401859258,0.342648465
1,0.532215433,0.553423701
1,0.617446617,0.758578651
0,0.537652844,0.657084467
1,0.639526864,0.937928634
0,0.528933411,0.517219646
1,0.46089739,0.477908949
0,0.380399489,0.349064028
0,0.548558791,0.546372566
0,0.444520895,0.515724006
0,0.600444212,0.758751362
0,0.473544693,0.353183758
0,0.427780166,0.437230756
0,0.529165067,0.550347536
1,0.476251601,0.4948174
1,0.5049913,0.570937506
1,0.555702949,0.932889516
0,0.490833886,0.41039023
0,0.365753699,0.282745227
1,0.515228323,0.35825781
0,0.525835882,0.562210107
0,0.513948845,0.594046765
1,0.391897696,0.388567167
1,0.640066549,0.560793987
0,0.380408814,0.441911477
0,0.387798884,0.306820343
1,0.450762762,0.43626062
0,0.344856848,0.272287205
0,0.47754332,0.545332975
1,0.568966606,0.589229676
0,0.445117686,0.354662901
1,0.59250811,0.539426072
1,0.602474285,0.530627334
0,0.48273643,0.450922799
0,0.416388333,0.509546271
1,0.51871657,0.615731277
0,0.459074207,0.447593453
1,0.391469395,0.460117608
1,0.403446376,0.412948026
0,0.488200904,0.40868771
0,0.466508611,0.433641486
1,0.740149304,0.700818243
1,0.726615772,0.612712062
1,0.362441211,0.369134035
1,0.532215433,0.557560928
0,0.472233238,0.494427443
1,0.616571331,0.600207139
0,0.51978308,0.454275869
0,0.603877237,0.557808078
1,0.637502757,0.653969656
0,0.421994634,0.581331417
0,0.564024012,0.507218152
0,0.516371256,0.580371692
0,0.385109697,0.359414429
0,0.463686367,0.527611242
0,0.624107845,0.752718509
1,0.505970494,0.464769119
0,0.56288902,0.52186869
1,0.531508125,0.479941884
1,0.543552775,0.525561599
1,0.772425711,0.572734435
1,0.640502483,0.592064877
1,0.460343894,0.475645018
0,0.563060726,0.582676553
0,0.683545334,0.675706685
1,0.485924428,0.515006574
1,0.491723362,0.360814042
0,0.406747673,0.458448799
0,0.414335336,0.352607889
1,0.528153064,0.514599541
1,0.474683986,0.42257572
0,0.54044258,0.522100041
0,0.452252762,0.3774311
1,0.57642949,0.4160129
0,0.411487665,0.345118532
0,0.519308155,0.436285874
1,0.617011918,0.541343831
1,0.677678129,0.74623384
1,0.630933695,0.60047346
1,0.732418901,0.74597455
0,0.470838603,0.43489946
0,0.395595069,0.313880401
1,0.603236981,0.891799252
1,0.57281297,0.426918537
0,0.450205565,0.367589718
1,0.612216913,0.491423165
0,0.402117972,0.354166817
0,0.428880281,0.393709389
0,0.717827024,0.525147889
1,0.644126115,0.490940424
0,0.37442858,0.361730131
0,0.385554723,0.394286104
1,0.597966571,0.601962955
0,0.503666314,0.399397437
1,0.447661507,0.470809487
1,0.51824031,0.477931993
0,0.641221483,0.823204505
0,0.444480286,0.352065888
1,0.555435959,0.349642445
1,0.553395885,0.531628324
1,0.557914108,0.765670999
0,0.338493193,0.316331822
1,0.686054122,0.551684464
1,0.398564334,0.355120708
1,0.420941898,0.349845634
0,0.325895289,0.382973192
0,0.383676916,0.542125107
1,0.540969046,0.844949628
0,0.408650344,0.458151825
1,0.525168482,0.46965702
1,0.51638975,0.435220696
0,0.484487631,0.476404163
1,0.370029719,0.364883517
1,0.406549897,0.339988142
0,0.555811904,0.554201222
1,0.457306603,0.408372982
1,0.460299296,0.444570096
0,0.410946869,0.383470867
0,0.542098136,0.472582748
0,0.430439709,0.574659091
0,0.47821223,0.415526847
0,0.467259543,0.391029487
1,0.563766559,0.508407576
1,0.469100042,0.460010023
0,0.503742364,0.555820996
1,0.627956106,0.580904144
1,0.456033076,0.37092896
1,0.557090854,0.556626903
0,0.528768394,0.514698437
0,0.3240199,0.337333172
0,0.512370008,0.560818891
1,0.353637673,0.319498447
1,0.398815125,0.325371257
0,0.460612736,0.471818313
1,0.512441179,0.423402506
1,0.614234163,0.636496052
0,0.446470303,0.48160995
1,0.461732554,0.440773476
1,0.423681351,0.369555876
0,0.540291265,0.735925158
0,0.497752714,0.392868071
1,0.442128404,0.606361788
1,0.657154498,0.729076302
1,0.563094159,0.653186391
1,0.435246933,0.317365831
0,0.4749472,0.446512602
1,0.543373331,0.49192969
1,0.51780193,0.431638464
0,0.631603801,0.64647649
0,0.360273032,0.406911472
1,0.713251552,0.665450701
0,0.618452744,0.64039557
0,0.433853843,0.302002895
1,0.519121541,0.523079518
1,0.76362431,0.844842279
0,0.400867864,0.303053093
1,0.530339886,0.468785062
1,0.770854903,0.81538722
1,0.673811586,0.722265915
1,0.419501003,0.417311375
0,0.438753042,0.427638032
0,0.40429241,0.303637892
1,0.569672101,0.714934657
0,0.454993789,0.3815178
0,0.551672219,0.530922884
1,0.568238826,0.589071093
1,0.416389197,0.369879274
1,0.574379373,0.957553292
0,0.518158151,0.663007401
1,0.417211335,0.426801578
0,0.493271886,0.430967745
1,0.37912176,0.388331113
0,0.529905755,0.484223715
1,0.56702912,0.756852712
1,0.63171277,0.668431595
1,0.463697874,0.438200292
1,0.725688641,0.939150482
1,0.618142055,0.706515704
1,0.591665487,0.621502063
1,0.525592304,0.384145414
0,0.427721074,0.364982648
0,0.562723519,0.55909927
0,0.430007693,0.379455141
0,0.369946097,0.369811846
1,0.429560446,0.321166672
0,0.426160505,0.513727821
0,0.572550874,0.459451952
0,0.427251221,0.462753421
0,0.502006248,0.455833783
1,0.455962498,0.471009666
0,0.448689868,0.437687465
1,0.277543987,0.291102962
0,0.448141707,0.355978993
0,0.499195089,0.586543475
1,0.620267506,0.483013053
0,0.445684186,0.402709028
0,0.406223572,0.360139833
1,0.439574301,0.409183241
0,0.425188417,0.495617721
0,0.371886579,0.379053654
1,0.447906386,0.503687397
0,0.389037099,0.537686948
0,0.460310188,0.408329394
1,0.651711088,0.53131278
1,0.415099498,0.417997502
1,0.654258891,0.922618556
1,0.656558449,0.65423836
0,0.484260654,0.512975885
0,0.436663212,0.413283615
0,0.343699454,0.289678615
0,0.503431539,0.500018078
0,0.413480051,0.327897935
1,0.663281227,0.503289669
0,0.482410576,0.454570718
0,0.610310071,0.856712102
0,0.480385511,0.444776042
0,0.392845698,0.367952315
1,0.470976587,0.404696846
0,0.385829084,0.337465064
0,0.480893179,0.485855135
0,0.436590843,0.393044195
1,0.669344922,0.684648268
1,0.38699948,0.522258478
0,0.438829291,0.399482782
0,0.421185034,0.4217143
0,0.393309248,0.449668879
0,0.359082144,0.488126863
1,0.667281773,0.775965022
1,0.533635841,0.367059211
0,0.459529584,0.406487098
0,0.50049456,0.717613736
1,0.485851912,0.391443855
0,0.413185821,0.328082495
1,0.650782658,0.608976628
0,0.571870905,0.572263247
0,0.572631128,0.728659064
0,0.413353021,0.481325373
1,0.863585483,0.942012593
0,0.30443058,0.250567395
1,0.649370167,0.762393134
1,0.605263201,0.679218119
1,0.40008615,0.407431865
1,0.585254005,0.533819126
0,0.456775843,0.490543097
1,0.401304391,0.344103318
1,0.478318782,0.474808786
1,0.557105446,0.568366714
0,0.386766915,0.283712181
1,0.40581492,0.382754998
0,0.550498789,0.571126748
1,0.565763141,0.501479066
0,0.413811173,0.362780095
1,0.536012474,0.454937619
0,0.301672151,0.317666688
1,0.637143789,0.891123516
1,0.505912185,0.507400843
1,0.453690149,0.433323353
0,0.523022867,0.545934125
1,0.620272364,0.604623951
1,0.477925249,0.623987287
0,0.449151998,0.468951996
0,0.492077108,0.544347336
0,0.413343288,0.394064812
1,0.548282638,0.561871518
1,0.689206553,0.797221892
0,0.326585212,0.420149255
0,0.459188264,0.426534135
1,0.542711822,0.570748307
0,0.497278918,0.379156419
0,0.47890892,0.387605206
0,0.481602997,0.415388408
0,0.547190497,0.588331766
